"","word","n","product"
"6337","cool",2,"Alexa"
"6338","core",2,"Alexa"
"6339","correctly",2,"Alexa"
"6340","coverage",2,"Alexa"
"6341","crazy",2,"Alexa"
"6342","creating",2,"Alexa"
"6343","creative",2,"Alexa"
"6344","cumbria",2,"Alexa"
"6345","cutting",2,"Alexa"
"6346","daily",2,"Alexa"
"6347","debut",2,"Alexa"
"6348","dec",2,"Alexa"
"6349","decor",2,"Alexa"
"6350","deeplearning",2,"Alexa"
"6351","degree",2,"Alexa"
"6352","demonstrating",2,"Alexa"
"6353","designing",2,"Alexa"
"6354","desk",2,"Alexa"
"6355","disabled",2,"Alexa"
"6356","disruptor",2,"Alexa"
"6357","doorbell",2,"Alexa"
"6358","dos",2,"Alexa"
"6359","ebargainstoday",2,"Alexa"
"6360","echodot",2,"Alexa"
"6361","echoshow",2,"Alexa"
"6362","edge",2,"Alexa"
"6363","electronichouse",2,"Alexa"
"6364","elephant",2,"Alexa"
"6365","enables",2,"Alexa"
"6366","enrichment",2,"Alexa"
"6367","equivalent",2,"Alexa"
"6368","evankirstel",2,"Alexa"
"6369","events",2,"Alexa"
"6370","excellent",2,"Alexa"
"6371","exciting",2,"Alexa"
"6372","express",2,"Alexa"
"6373","false",2,"Alexa"
"6374","fatkiddeals",2,"Alexa"
"6375","favor",2,"Alexa"
"6376","favori",2,"Alexa"
"6377","feed",2,"Alexa"
"6378","feminist",2,"Alexa"
"6379","fintech",2,"Alexa"
"6380","firehd",2,"Alexa"
"6381","flies",2,"Alexa"
"6382","foolery",2,"Alexa"
"6383","fortune",2,"Alexa"
"6384","found",2,"Alexa"
"6385","frameworks",2,"Alexa"
"6386","freaking",2,"Alexa"
"6387","fridays",2,"Alexa"
"6388","friendly",2,"Alexa"
"6389","gaining",2,"Alexa"
"6390","games",2,"Alexa"
"6391","garbage",2,"Alexa"
"6392","ge",2,"Alexa"
"6393","geekwire",2,"Alexa"
"6394","gethunted",2,"Alexa"
"6395","getmojio",2,"Alexa"
"6396","gifts",2,"Alexa"
"6397","gigab",2,"Alexa"
"6398","gigabi",2,"Alexa"
"6399","glad",2,"Alexa"
"6400","glows",2,"Alexa"
"6401","goodbye",2,"Alexa"
"6402","goog",2,"Alexa"
"6403","googl",2,"Alexa"
"6404","googleassistant",2,"Alexa"
"6405","googleforentrep",2,"Alexa"
"6406","grossmanmax",2,"Alexa"
"6407","gsterling",2,"Alexa"
"6408","hancock",2,"Alexa"
"6409","harmankardon",2,"Alexa"
"6410","hav",2,"Alexa"
"6411","hdr",2,"Alexa"
"6412","hears",2,"Alexa"
"6413","hilarious",2,"Alexa"
"6414","historicalfiction",2,"Alexa"
"6415","holder",2,"Alexa"
"6416","holdout",2,"Alexa"
"6417","holidays",2,"Alexa"
"6418","horrible",2,"Alexa"
"6419","http",2,"Alexa"
"6420","huawei",2,"Alexa"
"6421","hypervocal",2,"Alexa"
"6422","ideas",2,"Alexa"
"6423","igndeals",2,"Alexa"
"6424","included",2,"Alexa"
"6425","including",2,"Alexa"
"6426","indycamping",2,"Alexa"
"6427","infowars",2,"Alexa"
"6428","ins",2,"Alexa"
"6429","install",2,"Alexa"
"6430","internet",2,"Alexa"
"6431","investors",2,"Alexa"
"6432","irlrobot",2,"Alexa"
"6433","japan",2,"Alexa"
"6434","joke",2,"Alexa"
"6435","jtccrfnaqn",2,"Alexa"
"6436","kantrowitz",2,"Alexa"
"6437","kardon",2,"Alexa"
"6438","kneath",2,"Alexa"
"6439","knuteberger's",2,"Alexa"
"6440","koditv",2,"Alexa"
"6441","kwikset",2,"Alexa"
"6442","languages",2,"Alexa"
"6443","larissa",2,"Alexa"
"6444","laugh",2,"Alexa"
"6445","laundry",2,"Alexa"
"6446","league",2,"Alexa"
"6447","level",2,"Alexa"
"6448","libraries",2,"Alexa"
"6449","libs",2,"Alexa"
"6450","link",2,"Alexa"
"6451","locks",2,"Alexa"
"6452","lovers",2,"Alexa"
"6453","lowest",2,"Alexa"
"6454","malmstrom",2,"Alexa"
"6455","martech",2,"Alexa"
"6456","mics",2,"Alexa"
"6457","milabot",2,"Alexa"
"6458","millennials",2,"Alexa"
"6459","missed",2,"Alexa"
"6460","mobile",2,"Alexa"
"6461","mom",2,"Alexa"
"6462","money",2,"Alexa"
"6463","month",2,"Alexa"
"6464","montreal",2,"Alexa"
"6465","movie",2,"Alexa"
"6466","movies",2,"Alexa"
"6467","naomi",2,"Alexa"
"6468","newsletter",2,"Alexa"
"6469","nhl",2,"Alexa"
"6470","night",2,"Alexa"
"6471","nlp",2,"Alexa"
"6472","nvidiaai",2,"Alexa"
"6473","olivia",2,"Alexa"
"6474","omg",2,"Alexa"
"6475","pack",2,"Alexa"
"6476","packing",2,"Alexa"
"6477","parents",2,"Alexa"
"6478","pay",2,"Alexa"
"6479","philips",2,"Alexa"
"6480","pissed",2,"Alexa"
"6481","pissedtivity",2,"Alexa"
"6482","podcast",2,"Alexa"
"6483","positives",2,"Alexa"
"6484","pre",2,"Alexa"
"6485","print",2,"Alexa"
"6486","published",2,"Alexa"
"6487","pure",2,"Alexa"
"6488","quad",2,"Alexa"
"6489","quality",2,"Alexa"
"6490","quartz",2,"Alexa"
"6491","quartzatwork",2,"Alexa"
"6492","qz",2,"Alexa"
"6493","ranks",2,"Alexa"
"6494","ranting",2,"Alexa"
"6495","rarified",2,"Alexa"
"6496","realist",2,"Alexa"
"6497","reason",2,"Alexa"
"6498","record",2,"Alexa"
"6499","recording",2,"Alexa"
"6500","reduced",2,"Alexa"
"6501","reference",2,"Alexa"
"6502","reimagining",2,"Alexa"
"6503","remember",2,"Alexa"
"6504","reta",2,"Alexa"
"6505","retailers",2,"Alexa"
"6506","returns",2,"Alexa"
"6507","revolution",2,"Alexa"
"6508","rhodymbb",2,"Alexa"
"6509","ring",2,"Alexa"
"6510","risk",2,"Alexa"
"6511","role",2,"Alexa"
"6512","rounded",2,"Alexa"
"6513","rrbc",2,"Alexa"
"6514","rude",2,"Alexa"
"6515","sai",2,"Alexa"
"6516","saschawolter",2,"Alexa"
"6517","scary",2,"Alexa"
"6518","sdks",2,"Alexa"
"6519","secret",2,"Alexa"
"6520","send",2,"Alexa"
"6521","shape",2,"Alexa"
"6522","sharpen",2,"Alexa"
"6523","shipped",2,"Alexa"
"6524","sign",2,"Alexa"
"6525","silver",2,"Alexa"
"6526","sinkingdiatom",2,"Alexa"
"6527","siriusxm's",2,"Alexa"
"6528","sister",2,"Alexa"
"6529","sitecore",2,"Alexa"
"6530","smartcode",2,"Alexa"
"6531","smarter",2,"Alexa"
"6532","smartphone",2,"Alexa"
"6533","smartspeaker",2,"Alexa"
"6534","socialmedia",2,"Alexa"
"6535","software",2,"Alexa"
"6536","solstice",2,"Alexa"
"6537","sorta",2,"Alexa"
"6538","sounds",2,"Alexa"
"6539","specia",2,"Alexa"
"6540","specialkidscom",2,"Alexa"
"6541","spent",2,"Alexa"
"6542","spying",2,"Alexa"
"6543","stand",2,"Alexa"
"6544","startups",2,"Alexa"
"6545","stay",2,"Alexa"
"6546","storage",2,"Alexa"
"6547","story",2,"Alexa"
"6548","streamer",2,"Alexa"
"6549","streisand",2,"Alexa"
"6550","stroke",2,"Alexa"
"6551","stuff",2,"Alexa"
"6552","submit",2,"Alexa"
"6553","success",2,"Alexa"
"6554","switched",2,"Alexa"
"6555","talking",2,"Alexa"
"6556","tap",2,"Alexa"
"6557","techgeekrebel",2,"Alexa"
"6558","tecnology",2,"Alexa"
"6559","testimony",2,"Alexa"
"6560","theorist",2,"Alexa"
"6561","thepianoguys",2,"Alexa"
"6562","thetimmcgraw",2,"Alexa"
"6563","thinking",2,"Alexa"
"6564","tinasharkey",2,"Alexa"
"6565","tmsbvxqryd",2,"Alexa"
"6566","today's",2,"Alexa"
"6567","told",2,"Alexa"
"6568","tomorrow",2,"Alexa"
"6569","tomusic",2,"Alexa"
"6570","tools",2,"Alexa"
"6571","totalmarket",2,"Alexa"
"6572","touchpad",2,"Alexa"
"6573","tracking",2,"Alexa"
"6574","traditions",2,"Alexa"
"6575","tricks",2,"Alexa"
"6576","truck",2,"Alexa"
"6577","tune",2,"Alexa"
"6578","twisted",2,"Alexa"
"6579","twoguysde",2,"Alexa"
"6580","ubiquity",2,"Alexa"
"6581","udemy",2,"Alexa"
"6582","udemycoupon",2,"Alexa"
"6583","union",2,"Alexa"
"6584","uscpsycho",2,"Alexa"
"6585","usin",2,"Alexa"
"6586","venetian",2,"Alexa"
"6587","venturecanvas",2,"Alexa"
"6588","version",2,"Alexa"
"6589","victory",2,"Alexa"
"6590","videos",2,"Alexa"
"6591","visit",2,"Alexa"
"6592","vo",2,"Alexa"
"6593","voi",2,"Alexa"
"6594","voicedesign",2,"Alexa"
"6595","wak",2,"Alexa"
"6596","wakes",2,"Alexa"
"6597","walking",2,"Alexa"
"6598","waltoncaps",2,"Alexa"
"6599","watched",2,"Alexa"
"6600","webinar",2,"Alexa"
"6601","weekend",2,"Alexa"
"6602","weekly",2,"Alexa"
"6603","weeks",2,"Alexa"
"6604","wemo",2,"Alexa"
"6605","wheels",2,"Alexa"
"6606","winner",2,"Alexa"
"6607","wishes",2,"Alexa"
"6608","wit",2,"Alexa"
"6609","wjbxqwizbx",2,"Alexa"
"6610","workplace",2,"Alexa"
"6611","write",2,"Alexa"
"6612","zjzufqesnt",2,"Alexa"
"6613","zoom",2,"Alexa"
"6614","zwtsqyaxvz",2,"Alexa"
"6615","aarpcqwiik",1,"Alexa"
"6616","abelfrageauthor",1,"Alexa"
"6617","abilities",1,"Alexa"
"6618","accessible",1,"Alexa"
"6619","accessing",1,"Alexa"
"6620","accessories",1,"Alexa"
"6621","accompany",1,"Alexa"
"6622","acousti",1,"Alexa"
"6623","activated",1,"Alexa"
"6624","adapt",1,"Alexa"
"6625","addicted",1,"Alexa"
"6626","addition",1,"Alexa"
"6627","adpase",1,"Alexa"
"6628","ads",1,"Alexa"
"6629","advance",1,"Alexa"
"6630","adverts",1,"Alexa"
"6631","affordable",1,"Alexa"
"6632","agencies",1,"Alexa"
"6633","agent",1,"Alexa"
"6634","agjhddyupy",1,"Alexa"
"6635","ago",1,"Alexa"
"6636","agree",1,"Alexa"
"6637","ajqqujfmhj",1,"Alexa"
"6638","aka",1,"Alexa"
"6639","alexafanclub",1,"Alexa"
"6640","alexander",1,"Alexa"
"6641","alexaskin",1,"Alexa"
"6642","alexmiiier",1,"Alexa"
"6643","alhanda",1,"Alexa"
"6644","allays",1,"Alexa"
"6645","allisonryder",1,"Alexa"
"6646","alphacampschool",1,"Alexa"
"6647","aluminum",1,"Alexa"
"6648","amazing",1,"Alexa"
"6649","amazondeals",1,"Alexa"
"6650","amazonprime",1,"Alexa"
"6651","amazonuk",1,"Alexa"
"6652","america",1,"Alexa"
"6653","amzuk",1,"Alexa"
"6654","androidcentral",1,"Alexa"
"6655","anfdidpglc",1,"Alexa"
"6656","angry",1,"Alexa"
"6657","anno",1,"Alexa"
"6658","announcement",1,"Alexa"
"6659","announcing",1,"Alexa"
"6660","answer",1,"Alexa"
"6661","anthonyscarramu",1,"Alexa"
"6662","anti",1,"Alexa"
"6663","anylist",1,"Alexa"
"6664","apartment",1,"Alexa"
"6665","apis",1,"Alexa"
"6666","apntvmediaglobe",1,"Alexa"
"6667","apologize",1,"Alexa"
"6668","appl",1,"Alexa"
"6669","apple's",1,"Alexa"
"6670","applenews",1,"Alexa"
"6671","applestreem",1,"Alexa"
"6672","applet",1,"Alexa"
"6673","appliances",1,"Alexa"
"6674","approach",1,"Alexa"
"6675","archers",1,"Alexa"
"6676","argos",1,"Alexa"
"6677","argum",1,"Alexa"
"6678","arkayscreations",1,"Alexa"
"6679","armadillos",1,"Alexa"
"6680","arqkobhaip",1,"Alexa"
"6681","articles",1,"Alexa"
"6682","artificial",1,"Alexa"
"6683","artist",1,"Alexa"
"6684","asimov's",1,"Alexa"
"6685","aspire",1,"Alexa"
"6686","ass",1,"Alexa"
"6687","assistantnews",1,"Alexa"
"6688","assume",1,"Alexa"
"6689","assuming",1,"Alexa"
"6690","ateca",1,"Alexa"
"6691","atheist",1,"Alexa"
"6692","attempts",1,"Alexa"
"6693","au",1,"Alexa"
"6694","audience",1,"Alexa"
"6695","august",1,"Alexa"
"6696","automate",1,"Alexa"
"6697","automotive",1,"Alexa"
"6698","avoiding",1,"Alexa"
"6699","aweyozigoj",1,"Alexa"
"6700","axjwoqssoc",1,"Alexa"
"6701","axyvlaccyr",1,"Alexa"
"6702","azzleprock",1,"Alexa"
"6703","bake",1,"Alexa"
"6704","bakedhistory",1,"Alexa"
"6705","balanc",1,"Alexa"
"6706","bang",1,"Alexa"
"6707","bank",1,"Alexa"
"6708","bankingtechno",1,"Alexa"
"6709","barthendrikx",1,"Alexa"
"6710","baseball",1,"Alexa"
"6711","bcfxvwwagb",1,"Alexa"
"6712","bear",1,"Alexa"
"6713","bec",1,"Alexa"
"6714","bed",1,"Alexa"
"6715","believer's",1,"Alexa"
"6716","benefit",1,"Alexa"
"6717","bengaluru",1,"Alexa"
"6718","bergnermedia",1,"Alexa"
"6719","besvinick",1,"Alexa"
"6720","beverl",1,"Alexa"
"6721","bey",1,"Alexa"
"6722","bezos",1,"Alexa"
"6723","bfayzkhcds",1,"Alexa"
"6724","bfgfyhkjta",1,"Alexa"
"6725","bfxoqlwkbx",1,"Alexa"
"6726","bhangearthog",1,"Alexa"
"6727","bhanggranddaddypurple",1,"Alexa"
"6728","bien",1,"Alexa"
"6729","bigly",1,"Alexa"
"6730","biochemistry",1,"Alexa"
"6731","birthday",1,"Alexa"
"6732","bitch",1,"Alexa"
"6733","bixby",1,"Alexa"
"6734","bkfzkvoytd",1,"Alexa"
"6735","blank",1,"Alexa"
"6736","blindbites",1,"Alexa"
"6737","bloggerever",1,"Alexa"
"6738","boing",1,"Alexa"
"6739","boot",1,"Alexa"
"6740","bound",1,"Alexa"
"6741","boxes",1,"Alexa"
"6742","bre",1,"Alexa"
"6743","break",1,"Alexa"
"6744","brvirctimd",1,"Alexa"
"6745","bucks",1,"Alexa"
"6746","buhhovrvwi",1,"Alexa"
"6747","bulb",1,"Alexa"
"6748","bumping",1,"Alexa"
"6749","bundle",1,"Alexa"
"6750","bush",1,"Alexa"
"6751","businesstech",1,"Alexa"
"6752","busy",1,"Alexa"
"6753","buttons",1,"Alexa"
"6754","bvkgeojkrt",1,"Alexa"
"6755","bwystxpoly",1,"Alexa"
"6756","caasbrey",1,"Alexa"
"6757","calm",1,"Alexa"
"6758","cameras",1,"Alexa"
"6759","camila",1,"Alexa"
"6760","capitalsradio",1,"Alexa"
"6761","card",1,"Alexa"
"6762","care",1,"Alexa"
"6763","catch",1,"Alexa"
"6764","catloverplayer",1,"Alexa"
"6765","cazcthsalp",1,"Alexa"
"6766","ceiling",1,"Alexa"
"6767","cernovich",1,"Alexa"
"6768","certified",1,"Alexa"
"6769","cfrsqiosog",1,"Alexa"
"6770","ch",1,"Alexa"
"6771","cha",1,"Alexa"
"6772","chain",1,"Alexa"
"6773","challenge",1,"Alexa"
"6774","chances",1,"Alexa"
"6775","chann",1,"Alexa"
"6776","channel",1,"Alexa"
"6777","character",1,"Alexa"
"6778","charl",1,"Alexa"
"6779","charts",1,"Alexa"
"6780","chatbottle",1,"Alexa"
"6781","checkout",1,"Alexa"
"6782","chicano",1,"Alexa"
"6783","child",1,"Alexa"
"6784","chill",1,"Alexa"
"6785","ching",1,"Alexa"
"6786","chnetwork",1,"Alexa"
"6787","chrisphilpot",1,"Alexa"
"6788","christ",1,"Alexa"
"6789","christianslater",1,"Alexa"
"6790","christmastree",1,"Alexa"
"6791","chuckmartin",1,"Alexa"
"6792","cialarm",1,"Alexa"
"6793","circuitbreaker",1,"Alexa"
"6794","city",1,"Alexa"
"6795","cityam",1,"Alexa"
"6796","cityoffriscotx",1,"Alexa"
"6797","ciuvgmzccp",1,"Alexa"
"6798","ckindel",1,"Alexa"
"6799","claremore",1,"Alexa"
"6800","clip",1,"Alexa"
"6801","cloc",1,"Alexa"
"6802","close",1,"Alexa"
"6803","cmtxlaguwf",1,"Alexa"
"6804","cnbc",1,"Alexa"
"6805","coach",1,"Alexa"
"6806","codango",1,"Alexa"
"6807","coding",1,"Alexa"
"6808","cohesi",1,"Alexa"
"6809","coldwellbanker",1,"Alexa"
"6810","colleague",1,"Alexa"
"6811","cololibertarian",1,"Alexa"
"6812","color",1,"Alexa"
"6813","comfortable",1,"Alexa"
"6814","comic",1,"Alexa"
"6815","commerc",1,"Alexa"
"6816","commercially",1,"Alexa"
"6817","companies",1,"Alexa"
"6818","comparison",1,"Alexa"
"6819","compatible",1,"Alexa"
"6820","comple",1,"Alexa"
"6821","computer",1,"Alexa"
"6822","concierge",1,"Alexa"
"6823","conclave",1,"Alexa"
"6824","confirmed",1,"Alexa"
"6825","conflict",1,"Alexa"
"6826","connectx",1,"Alexa"
"6827","connectxbrazil",1,"Alexa"
"6828","cons",1,"Alexa"
"6829","constantly",1,"Alexa"
"6830","cont",1,"Alexa"
"6831","contend",1,"Alexa"
"6832","content",1,"Alexa"
"6833","continues",1,"Alexa"
"6834","conv",1,"Alexa"
"6835","convincing",1,"Alexa"
"6836","cory",1,"Alexa"
"6837","cosmetics",1,"Alexa"
"6838","country",1,"Alexa"
"6839","courage",1,"Alexa"
"6840","cows",1,"Alexa"
"6841","cr",1,"Alexa"
"6842","crackpot",1,"Alexa"
"6843","creeps",1,"Alexa"
"6844","crib",1,"Alexa"
"6845","criminals",1,"Alexa"
"6846","criter",1,"Alexa"
"6847","crossnw",1,"Alexa"
"6848","crowder",1,"Alexa"
"6849","cswkegwlet",1,"Alexa"
"6850","ctfvtkljwh",1,"Alexa"
"6851","ctoqxhxuxk",1,"Alexa"
"6852","ctrex",1,"Alexa"
"6853","custom",1,"Alexa"
"6854","cxzruzcops",1,"Alexa"
"6855","da",1,"Alexa"
"6856","dannyhakim",1,"Alexa"
"6857","dannysullivan",1,"Alexa"
"6858","darrenlewitt",1,"Alexa"
"6859","date",1,"Alexa"
"6860","dave",1,"Alexa"
"6861","davezatz",1,"Alexa"
"6862","daviddlow",1,"Alexa"
"6863","davidgzeiler",1,"Alexa"
"6864","dawnpapandrea",1,"Alexa"
"6865","dccomics",1,"Alexa"
"6866","dcuivcitws",1,"Alexa"
"6867","de",1,"Alexa"
"6868","dead",1,"Alexa"
"6869","deadly",1,"Alexa"
"6870","dearid",1,"Alexa"
"6871","debate",1,"Alexa"
"6872","decryptdaz",1,"Alexa"
"6873","deeper",1,"Alexa"
"6874","default",1,"Alexa"
"6875","dekzalonkz",1,"Alexa"
"6876","demo",1,"Alexa"
"6877","deonva",1,"Alexa"
"6878","depend",1,"Alexa"
"6879","describe",1,"Alexa"
"6880","design",1,"Alexa"
"6881","developed",1,"Alexa"
"6882","develops",1,"Alexa"
"6883","deveopment",1,"Alexa"
"6884","devic",1,"Alexa"
"6885","dgperryman",1,"Alexa"
"6886","difficulties",1,"Alexa"
"6887","digest",1,"Alexa"
"6888","digiprozs",1,"Alexa"
"6889","digitalassistants",1,"Alexa"
"6890","digitalecom",1,"Alexa"
"6891","digitalhealth",1,"Alexa"
"6892","diitpcomsa",1,"Alexa"
"6893","dimmer",1,"Alexa"
"6894","directed",1,"Alexa"
"6895","disc",1,"Alexa"
"6896","discovered",1,"Alexa"
"6897","disengage",1,"Alexa"
"6898","distracted",1,"Alexa"
"6899","dj",1,"Alexa"
"6900","doctorow",1,"Alexa"
"6901","domestic",1,"Alexa"
"6902","dominate",1,"Alexa"
"6903","donated",1,"Alexa"
"6904","door",1,"Alexa"
"6905","downyellowspam",1,"Alexa"
"6906","dpcastor",1,"Alexa"
"6907","dqppulltrz",1,"Alexa"
"6908","dr",1,"Alexa"
"6909","dream",1,"Alexa"
"6910","dreams",1,"Alexa"
"6911","drjhbvivjn",1,"Alexa"
"6912","dropping",1,"Alexa"
"6913","dry",1,"Alexa"
"6914","dsntech",1,"Alexa"
"6915","dtgffkuwih",1,"Alexa"
"6916","dubai",1,"Alexa"
"6917","dumb",1,"Alexa"
"6918","dvjdmvvtqv",1,"Alexa"
"6919","dzone",1,"Alexa"
"6920","eaeqyxwsht",1,"Alexa"
"6921","eaglestarnet",1,"Alexa"
"6922","earth",1,"Alexa"
"6923","ebavlntvln",1,"Alexa"
"6924","ebay",1,"Alexa"
"6925","ebook",1,"Alexa"
"6926","ecobee",1,"Alexa"
"6927","ed",1,"Alexa"
"6928","eefglnhrxf",1,"Alexa"
"6929","effects",1,"Alexa"
"6930","efohvbjltb",1,"Alexa"
"6931","ehsyyzrclp",1,"Alexa"
"6932","eiabtllqmx",1,"Alexa"
"6933","eliminate",1,"Alexa"
"6934","elite",1,"Alexa"
"6935","emgjjbshiz",1,"Alexa"
"6936","emilysarpietro",1,"Alexa"
"6937","employees",1,"Alexa"
"6938","employer",1,"Alexa"
"6939","encourage",1,"Alexa"
"6940","engagement",1,"Alexa"
"6941","engineer",1,"Alexa"
"6942","enjoy",1,"Alexa"
"6943","enlxzvueoo",1,"Alexa"
"6944","entire",1,"Alexa"
"6945","entrepreneur",1,"Alexa"
"6946","episode",1,"Alexa"
"6947","era",1,"Alexa"
"6948","ericsoufer",1,"Alexa"
"6949","eronbucciarelli",1,"Alexa"
"6950","erotic",1,"Alexa"
"6951","errbody",1,"Alexa"
"6952","essential",1,"Alexa"
"6953","etsisusi",1,"Alexa"
"6954","eudloqoflh",1,"Alexa"
"6955","ev",1,"Alexa"
"6956","evbubramdh",1,"Alexa"
"6957","eveqomvzqd",1,"Alexa"
"6958","everyone's",1,"Alexa"
"6959","evil",1,"Alexa"
"6960","ewmyeeurmp",1,"Alexa"
"6961","examples",1,"Alexa"
"6962","executing",1,"Alexa"
"6963","exercise",1,"Alexa"
"6964","exhibit",1,"Alexa"
"6965","exist",1,"Alexa"
"6966","expand",1,"Alexa"
"6967","expected",1,"Alexa"
"6968","expensive",1,"Alexa"
"6969","experiencing",1,"Alexa"
"6970","explains",1,"Alexa"
"6971","eyes",1,"Alexa"
"6972","eyilfzxmge",1,"Alexa"
"6973","eymniialxv",1,"Alexa"
"6974","fac",1,"Alexa"
"6975","fade",1,"Alexa"
"6976","fake",1,"Alexa"
"6977","falchook",1,"Alexa"
"6978","families",1,"Alexa"
"6979","fams",1,"Alexa"
"6980","fans",1,"Alexa"
"6981","fantastic",1,"Alexa"
"6982","faster",1,"Alexa"
"6983","fat",1,"Alexa"
"6984","father",1,"Alexa"
"6985","fbi",1,"Alexa"
"6986","fbzwgxqamc",1,"Alexa"
"6987","fe",1,"Alexa"
"6988","fears",1,"Alexa"
"6989","featured",1,"Alexa"
"6990","feedly",1,"Alexa"
"6991","feeling",1,"Alexa"
"6992","fevmgrrhlg",1,"Alexa"
"6993","fictional",1,"Alexa"
"6994","figuring",1,"Alexa"
"6995","filidecotz",1,"Alexa"
"6996","financial",1,"Alexa"
"6997","fingas",1,"Alexa"
"6998","fingers",1,"Alexa"
"6999","firm",1,"Alexa"
"7000","firstdeplorable",1,"Alexa"
"7001","fittings",1,"Alexa"
"7002","fixtures",1,"Alexa"
"7003","fiyermedia",1,"Alexa"
"7004","fkjpawcxbx",1,"Alexa"
"7005","flagship",1,"Alexa"
"7006","flame",1,"Alexa"
"7007","flashbriefing",1,"Alexa"
"7008","flavor",1,"Alexa"
"7009","flavored",1,"Alexa"
"7010","fmdhyjlfce",1,"Alexa"
"7011","fnjcevaotv",1,"Alexa"
"7012","foagpgtbkf",1,"Alexa"
"7013","focussed",1,"Alexa"
"7014","folks",1,"Alexa"
"7015","foobot",1,"Alexa"
"7016","football",1,"Alexa"
"7017","foothold",1,"Alexa"
"7018","forbes",1,"Alexa"
"7019","forecast",1,"Alexa"
"7020","forget",1,"Alexa"
"7021","forward",1,"Alexa"
"7022","fractaltech",1,"Alexa"
"7023","france",1,"Alexa"
"7024","frankie",1,"Alexa"
"7025","freebieshark",1,"Alexa"
"7026","french",1,"Alexa"
"7027","fresh",1,"Alexa"
"7028","frisco",1,"Alexa"
"7029","fuck",1,"Alexa"
"7030","functions",1,"Alexa"
"7031","fund",1,"Alexa"
"7032","funded",1,"Alexa"
"7033","funniest",1,"Alexa"
"7034","funsies",1,"Alexa"
"7035","fusco",1,"Alexa"
"7036","fwd",1,"Alexa"
"7037","fxksgpotob",1,"Alexa"
"7038","fymhmfamfu",1,"Alexa"
"7039","fzfwazxetp",1,"Alexa"
"7040","gadget",1,"Alexa"
"7041","gadgetflow",1,"Alexa"
"7042","gain",1,"Alexa"
"7043","gamer",1,"Alexa"
"7044","gaming",1,"Alexa"
"7045","gardlbtuyr",1,"Alexa"
"7046","garmin",1,"Alexa"
"7047","gathering",1,"Alexa"
"7048","gdansk",1,"Alexa"
"7049","gdytnshply",1,"Alexa"
"7050","gearing",1,"Alexa"
"7051","geeks",1,"Alexa"
"7052","gegjjncsez",1,"Alexa"
"7053","gender",1,"Alexa"
"7054","georgiafrancesk",1,"Alexa"
"7055","ghost",1,"Alexa"
"7056","gif",1,"Alexa"
"7057","girlfriend",1,"Alexa"
"7058","girls",1,"Alexa"
"7059","giybphhofq",1,"Alexa"
"7060","glossyco",1,"Alexa"
"7061","glynsihmel",1,"Alexa"
"7062","gma",1,"Alexa"
"7063","gnuxzhuzav",1,"Alexa"
"7064","goals",1,"Alexa"
"7065","goi",1,"Alexa"
"7066","goldenglobes",1,"Alexa"
"7067","gonna",1,"Alexa"
"7068","googlealerts",1,"Alexa"
"7069","googled",1,"Alexa"
"7070","gosh",1,"Alexa"
"7071","government",1,"Alexa"
"7072","gozillians",1,"Alexa"
"7073","gqgoecmevp",1,"Alexa"
"7074","gqulvzitwf",1,"Alexa"
"7075","gqwzatmlxv",1,"Alexa"
"7076","grab",1,"Alexa"
"7077","grader",1,"Alexa"
"7078","grand",1,"Alexa"
"7079","grandma",1,"Alexa"
"7080","grant",1,"Alexa"
"7081","greece",1,"Alexa"
"7082","greenmonday",1,"Alexa"
"7083","greeting",1,"Alexa"
"7084","groupon",1,"Alexa"
"7085","grtx",1,"Alexa"
"7086","gtbckmtchj",1,"Alexa"
"7087","guess",1,"Alexa"
"7088","guilt",1,"Alexa"
"7089","gurl",1,"Alexa"
"7090","gvtalrndsl",1,"Alexa"
"7091","haha",1,"Alexa"
"7092","handig",1,"Alexa"
"7093","happen",1,"Alexa"
"7094","harassed",1,"Alexa"
"7095","hate",1,"Alexa"
"7096","hazcxwmkwv",1,"Alexa"
"7097","hbhaehheao",1,"Alexa"
"7098","hbyrvnwoaq",1,"Alexa"
"7099","hdbgiimpjq",1,"Alexa"
"7100","hdikpbggpm",1,"Alexa"
"7101","hdvljpnztw",1,"Alexa"
"7102","heading",1,"Alexa"
"7103","headquarters",1,"Alexa"
"7104","heads",1,"Alexa"
"7105","health",1,"Alexa"
"7106","heated",1,"Alexa"
"7107","hel",1,"Alexa"
"7108","helps",1,"Alexa"
"7109","hevuguclib",1,"Alexa"
"7110","hfdalfkllq",1,"Alexa"
"7111","hfquykclkf",1,"Alexa"
"7112","hidden",1,"Alexa"
"7113","hits",1,"Alexa"
"7114","hiya",1,"Alexa"
"7115","hkyridpfaq",1,"Alexa"
"7116","hnaaxmfdde",1,"Alexa"
"7117","hobicvfkta",1,"Alexa"
"7118","holgarjhrw",1,"Alexa"
"7119","homeautomation",1,"Alexa"
"7120","homebot",1,"Alexa"
"7121","homepod",1,"Alexa"
"7122","homework",1,"Alexa"
"7123","honeyed",1,"Alexa"
"7124","hope",1,"Alexa"
"7125","hoping",1,"Alexa"
"7126","horribly",1,"Alexa"
"7127","hotel",1,"Alexa"
"7128","hottest",1,"Alexa"
"7129","hours",1,"Alexa"
"7130","howto",1,"Alexa"
"7131","hu",1,"Alexa"
"7132","hub",1,"Alexa"
